3-May,KAJIMA CALYPSO,68,0

17-May,KAJIMA CALYPSO,10,0

2-Jun,TBP ALAM SUTRA,13,0

6-Jun,TBP ALAM SUTRA,7,0

19-Jun,TBP ALAM SUTRA,2,0

27-Jun,KAJIMA CALYPSO,17,0

25-Jul,KAJIMA CALYPSO,6,0

12-Aug,TBP ALAM SUTRA,3,0

19-Aug,TBP PLTU SUMBANGSEL,0,80

26-Aug,TBP PLTU SUMBANGSEL,0,15

28-Aug,POTONG DARI HOLLOW 5X10X4,66,0

29-Aug,TBP PLTU SUMBANGSEL,0,47

2-Sep,POTONG DARI HOLLOW 5X10X4,144,0

2-Sep,TBP PLTU SUMBANGSEL,0,184

17-Nov,TBP PLTU SUMBANGSEL,0,33

23-Nov,TBP PLTU SUMBANGSEL,0,23

25-Nov,TBP PLTU SUMBANGSEL,0,14

