21-Feb,TBP CIKAL,107,0

22-Feb,TBP CIKAL,260,0

3-Mar,TBP CIKAL,23,0

17-Jun,INDONAKANO EBARA,0,150

24-Aug,POTONG JADI TIEBAR 50,0,225

7-Sep,INDONAKANO EBARA,83,0

7-Sep,POTONG JADI TIEBAR 50,0,0

25-Oct,TBP PURI,0,28

25-Oct,DARI TIEROD 1M,50,0

26-Oct,TBP PURI,0,50

