30-Jan,WIKA TRANSMART BOGOR,28,0

17-Feb,WIKA TRANSMART BOGOR,21,0

29-Mar,POTONGAN PUSH PULL 3 M JADI 2 M DAN PIPA  1,32,0

29-Mar,POTONGAN PUSH PULL 3 M JADI 2 M DAN PIPA 1 ,38,0

23-May,POTONGAN PUSH PULL 3 M JADI 2 M DAN PIPA 1 ,60,0

29-May,DARI POTONGAN PUSHPULL 2 JADI 1 M DAN PIPA 1,5,0

13-Jun,INDONAKANO HEINZ,147,0

15-Jun,INDONAKANO EBARA,0,100

22-Jun,INDONAKANO EBARA,0,100

8-Sep,INDONAKANO EBARA,42,0

4-Nov,ACSET PONDASI BOREPILE,0,100

13-Dec,BUAT JADI LEDGER 0.9,0,325

13-Dec,BUAT JADI LEDGER 0.9,0,175

20-Dec,ACSET PONDASI BOREPILE,68,0

