2024-01-11,MIZARTINDO BELI,250.0,0.0
2024-01-12,TBP URBAN FOREST,0.0,250.0
2024-01-22,MIZARTINDO BELI,483.0,0.0
2024-01-23,MIZARTINDO BELI,17.0,0.0
